id,code,zip_sat_code/id,name
res_colonia_zip_sat_code_100178,4187,zip_sat_code_67796,Regadillo
res_colonia_zip_sat_code_100179,4187,zip_sat_code_77240,Miguel Barral Pontones
res_colonia_zip_sat_code_100180,4187,zip_sat_code_79994,La Garita
res_colonia_zip_sat_code_100181,4187,zip_sat_code_92757,Olmeca
res_colonia_zip_sat_code_100182,4188,zip_sat_code_12943,Norias de Felipe Ángeles
res_colonia_zip_sat_code_100183,4188,zip_sat_code_9848,San José Morelia
res_colonia_zip_sat_code_100184,4188,zip_sat_code_7819,Las Palmas
res_colonia_zip_sat_code_100185,4188,zip_sat_code_30665,La Laguna del Tular
res_colonia_zip_sat_code_100186,4188,zip_sat_code_36786,Margaritas II
res_colonia_zip_sat_code_100187,4188,zip_sat_code_33006,19 de Enero
res_colonia_zip_sat_code_100188,4188,zip_sat_code_39933,El Lindero Viejo
res_colonia_zip_sat_code_100189,4188,zip_sat_code_40135,Lafayette
res_colonia_zip_sat_code_100190,4188,zip_sat_code_57069,Lomas del Panteón
res_colonia_zip_sat_code_100191,4188,zip_sat_code_62191,Las Almenas
res_colonia_zip_sat_code_100192,4188,zip_sat_code_67796,Loma Bonita
res_colonia_zip_sat_code_100193,4188,zip_sat_code_77231,Modelo [Gasera]
res_colonia_zip_sat_code_100194,4188,zip_sat_code_79994,La Granadita
res_colonia_zip_sat_code_100195,4189,zip_sat_code_12926,Noé Saldaña
res_colonia_zip_sat_code_100196,4189,zip_sat_code_9852,Genova
res_colonia_zip_sat_code_100197,4189,zip_sat_code_5982,Campo 255
res_colonia_zip_sat_code_100198,4189,zip_sat_code_30657,La Lajita
res_colonia_zip_sat_code_100199,4189,zip_sat_code_36786,San Antonio del Carmen
res_colonia_zip_sat_code_100200,4189,zip_sat_code_33016,Luis Donaldo Colosio
res_colonia_zip_sat_code_100201,4189,zip_sat_code_39929,El Llorón
res_colonia_zip_sat_code_100202,4189,zip_sat_code_57069,Los Arcos
res_colonia_zip_sat_code_100203,4189,zip_sat_code_62191,Misión de las Villas
res_colonia_zip_sat_code_100204,4189,zip_sat_code_66745,Punta de Zicatela [Comunidad Ecológica]
res_colonia_zip_sat_code_100205,4189,zip_sat_code_77242,Moisés García Loredo
res_colonia_zip_sat_code_100206,4189,zip_sat_code_79996,La Jojoba
res_colonia_zip_sat_code_100207,4189,zip_sat_code_92313,Peloteros
res_colonia_zip_sat_code_100208,4190,zip_sat_code_12931,Nueva Rosita
res_colonia_zip_sat_code_100209,4190,zip_sat_code_9849,Las Maromas
res_colonia_zip_sat_code_100210,4190,zip_sat_code_6887,Magisterial
res_colonia_zip_sat_code_100211,4190,zip_sat_code_30657,La Lajita
res_colonia_zip_sat_code_100212,4190,zip_sat_code_36786,Guanajuato
res_colonia_zip_sat_code_100213,4190,zip_sat_code_33016,Heberto Castillo
res_colonia_zip_sat_code_100214,4190,zip_sat_code_39931,El Mexicano
res_colonia_zip_sat_code_100215,4190,zip_sat_code_41123,Misión Del Valle
res_colonia_zip_sat_code_100216,4190,zip_sat_code_52073,Los Pinos
res_colonia_zip_sat_code_100217,4190,zip_sat_code_57071,Los Colorines
res_colonia_zip_sat_code_100218,4190,zip_sat_code_67795,Esperanza
res_colonia_zip_sat_code_100219,4190,zip_sat_code_77231,Nieves García Santillán
res_colonia_zip_sat_code_100220,4190,zip_sat_code_79994,La Jojobita (La Jojoba)
res_colonia_zip_sat_code_100221,4190,zip_sat_code_92308,Playeros
res_colonia_zip_sat_code_100222,4191,zip_sat_code_12935,Nueva Trinidad
res_colonia_zip_sat_code_100223,4191,zip_sat_code_9849,Las Josefinas
res_colonia_zip_sat_code_100224,4191,zip_sat_code_6887,Villas del Peguis
res_colonia_zip_sat_code_100225,4191,zip_sat_code_30667,La Lobera
res_colonia_zip_sat_code_100226,4191,zip_sat_code_36786,SOP
res_colonia_zip_sat_code_100227,4191,zip_sat_code_33016,Lindavista
res_colonia_zip_sat_code_100228,4191,zip_sat_code_39932,El Mirador
res_colonia_zip_sat_code_100229,4191,zip_sat_code_52083,Arboledas
res_colonia_zip_sat_code_100230,4191,zip_sat_code_57071,Luis Donaldo Colosio
res_colonia_zip_sat_code_100231,4191,zip_sat_code_66571,Las Pilas
res_colonia_zip_sat_code_100232,4191,zip_sat_code_77244,Ninguno [Campamento CONAGUA]
res_colonia_zip_sat_code_100233,4191,zip_sat_code_79996,La Joya
res_colonia_zip_sat_code_100234,4191,zip_sat_code_92138,1° de Mayo
res_colonia_zip_sat_code_100235,4192,zip_sat_code_12926,Nuevo León
res_colonia_zip_sat_code_100236,4192,zip_sat_code_9849,La Herradura
res_colonia_zip_sat_code_100237,4192,zip_sat_code_5651,Campo Setenta y Dos
res_colonia_zip_sat_code_100238,4192,zip_sat_code_30677,La Lobera
res_colonia_zip_sat_code_100239,4192,zip_sat_code_36786,Arboledas
res_colonia_zip_sat_code_100240,4192,zip_sat_code_39931,El Nido
res_colonia_zip_sat_code_100241,4192,zip_sat_code_41118,Valle de San Isidro
res_colonia_zip_sat_code_100242,4192,zip_sat_code_52073,Las Tijeras
res_colonia_zip_sat_code_100243,4192,zip_sat_code_57070,Magisterial
res_colonia_zip_sat_code_100244,4192,zip_sat_code_66571,Las Tejas
res_colonia_zip_sat_code_100245,4192,zip_sat_code_77242,Ninguno [Comedor 57]
res_colonia_zip_sat_code_100246,4192,zip_sat_code_79993,La Ladrillera
res_colonia_zip_sat_code_100247,4192,zip_sat_code_92138,Principal
res_colonia_zip_sat_code_100248,4193,zip_sat_code_12926,Nuevo León [Granja]
res_colonia_zip_sat_code_100249,4193,zip_sat_code_9849,Las Garzas
res_colonia_zip_sat_code_100250,4193,zip_sat_code_7167,Unión
res_colonia_zip_sat_code_100251,4193,zip_sat_code_30659,La Manga de Abajo
res_colonia_zip_sat_code_100252,4193,zip_sat_code_33016,El Mirador
res_colonia_zip_sat_code_100253,4193,zip_sat_code_39929,El Nopal
res_colonia_zip_sat_code_100254,4193,zip_sat_code_41051,Valle de San Nicolás
res_colonia_zip_sat_code_100255,4193,zip_sat_code_57069,Rincón de Maravatío
res_colonia_zip_sat_code_100256,4193,zip_sat_code_62189,T.A.D. Pemex Refineria
res_colonia_zip_sat_code_100257,4193,zip_sat_code_77237,Nogalia
res_colonia_zip_sat_code_100258,4193,zip_sat_code_79994,La Ladrillera
res_colonia_zip_sat_code_100259,4193,zip_sat_code_92168,Punta Gorda
res_colonia_zip_sat_code_100260,4194,zip_sat_code_12921,Nuevo Lequeitio
res_colonia_zip_sat_code_100261,4194,zip_sat_code_9849,La Isla
res_colonia_zip_sat_code_100262,4194,zip_sat_code_7594,El Alamito (Los Tubos)
res_colonia_zip_sat_code_100263,4194,zip_sat_code_30662,La Medalla
res_colonia_zip_sat_code_100264,4194,zip_sat_code_33012,Nuevo Horizonte
res_colonia_zip_sat_code_100265,4194,zip_sat_code_39933,El Portezuelo
res_colonia_zip_sat_code_100266,4194,zip_sat_code_57069,Valle Dorado
res_colonia_zip_sat_code_100267,4194,zip_sat_code_62032,San Pedro 400 Ampliación Norte
res_colonia_zip_sat_code_100268,4194,zip_sat_code_66796,El Crucero
res_colonia_zip_sat_code_100269,4194,zip_sat_code_77217,Noria del Padre
res_colonia_zip_sat_code_100270,4194,zip_sat_code_79994,La Laguna
res_colonia_zip_sat_code_100271,4194,zip_sat_code_92757,Reforma
res_colonia_zip_sat_code_100272,4195,zip_sat_code_12938,Nuevo San José (El Terraceño)
res_colonia_zip_sat_code_100273,4195,zip_sat_code_9849,El Gancho
res_colonia_zip_sat_code_100274,4195,zip_sat_code_7631,Las Acequias
res_colonia_zip_sat_code_100275,4195,zip_sat_code_30657,La Mesa
res_colonia_zip_sat_code_100276,4195,zip_sat_code_36787,Revolución
res_colonia_zip_sat_code_100277,4195,zip_sat_code_39930,El Pozo
res_colonia_zip_sat_code_100278,4195,zip_sat_code_41221,El Garabato
res_colonia_zip_sat_code_100279,4195,zip_sat_code_52041,Villas de Tolimpa
res_colonia_zip_sat_code_100280,4195,zip_sat_code_57069,Vasco de Quiroga
res_colonia_zip_sat_code_100281,4195,zip_sat_code_62038,El Obispo
res_colonia_zip_sat_code_100282,4195,zip_sat_code_66796,El Crucero
res_colonia_zip_sat_code_100283,4195,zip_sat_code_77242,Olivia Martínez Mata
res_colonia_zip_sat_code_100284,4195,zip_sat_code_79994,La Lomita
res_colonia_zip_sat_code_100285,4195,zip_sat_code_91788,Rincón del Bosque
res_colonia_zip_sat_code_100286,4196,zip_sat_code_12946,Ojo de Agua (Zona de Manantiales)
res_colonia_zip_sat_code_100287,4196,zip_sat_code_9850,Tierra y Libertad
res_colonia_zip_sat_code_100288,4196,zip_sat_code_7657,El Campamento
res_colonia_zip_sat_code_100289,4196,zip_sat_code_30679,La Mesa de la Cobriza
res_colonia_zip_sat_code_100290,4196,zip_sat_code_36786,Vista Hermosa
res_colonia_zip_sat_code_100291,4196,zip_sat_code_33035,Los Doctores
res_colonia_zip_sat_code_100292,4196,zip_sat_code_39932,El Pozo
res_colonia_zip_sat_code_100293,4196,zip_sat_code_41221,Villas Del Iztepete
res_colonia_zip_sat_code_100294,4196,zip_sat_code_52042,Sector Popular
res_colonia_zip_sat_code_100295,4196,zip_sat_code_57071,Victoria
res_colonia_zip_sat_code_100296,4196,zip_sat_code_62100,Alto Eucalipto
res_colonia_zip_sat_code_100297,4196,zip_sat_code_66799,Campo de Golf
res_colonia_zip_sat_code_100298,4196,zip_sat_code_77223,Palma de la Cruz
res_colonia_zip_sat_code_100299,4196,zip_sat_code_79993,La Lomita (Buena Vista)
res_colonia_zip_sat_code_100300,4196,zip_sat_code_92138,San Agustin
res_colonia_zip_sat_code_100301,4197,zip_sat_code_12924,Oscar Javier Campos Sifuentes
res_colonia_zip_sat_code_100302,4197,zip_sat_code_9849,Brisas del Suchiate
res_colonia_zip_sat_code_100303,4197,zip_sat_code_5164,Bosques del Valle
res_colonia_zip_sat_code_100304,4197,zip_sat_code_30662,La Mesa de los Caballos
res_colonia_zip_sat_code_100305,4197,zip_sat_code_36787,Santa Cruz
res_colonia_zip_sat_code_100306,4197,zip_sat_code_33035,Rinconada del Sur
res_colonia_zip_sat_code_100307,4197,zip_sat_code_39932,El Pájaro
res_colonia_zip_sat_code_100308,4197,zip_sat_code_41115,Villas de Torremolinos
res_colonia_zip_sat_code_100309,4197,zip_sat_code_52086,San Miguel
res_colonia_zip_sat_code_100310,4197,zip_sat_code_54433,Puerta Chica
res_colonia_zip_sat_code_100311,4197,zip_sat_code_62100,Alto Jazmín
res_colonia_zip_sat_code_100312,4197,zip_sat_code_77224,Palmar de las Flores (El Pozo Seis)
res_colonia_zip_sat_code_100313,4197,zip_sat_code_79993,La Maleneña
res_colonia_zip_sat_code_100314,4198,zip_sat_code_12928,Otzanduri
res_colonia_zip_sat_code_100315,4198,zip_sat_code_9849,Los Altos
res_colonia_zip_sat_code_100316,4198,zip_sat_code_7890,Lomas de San José
res_colonia_zip_sat_code_100317,4198,zip_sat_code_30655,La Mesa del León
res_colonia_zip_sat_code_100318,4198,zip_sat_code_36787,Alameda
res_colonia_zip_sat_code_100319,4198,zip_sat_code_33035,Independencia
res_colonia_zip_sat_code_100320,4198,zip_sat_code_39929,El Recuerdo
res_colonia_zip_sat_code_100321,4198,zip_sat_code_40995,Volcán Del Colli
res_colonia_zip_sat_code_100322,4198,zip_sat_code_52088,San Pablito Calmimilolco
res_colonia_zip_sat_code_100323,4198,zip_sat_code_54454,Revolución
res_colonia_zip_sat_code_100324,4198,zip_sat_code_62096,Ampliación Jardines de San Agustín 3er Sector
res_colonia_zip_sat_code_100325,4198,zip_sat_code_66798,Base Naval
res_colonia_zip_sat_code_100326,4198,zip_sat_code_77217,Palmas Grandes
res_colonia_zip_sat_code_100327,4198,zip_sat_code_79993,La Manzanita
res_colonia_zip_sat_code_100328,4198,zip_sat_code_92138,San Miguel Arcángel
res_colonia_zip_sat_code_100329,4199,zip_sat_code_12925,Pedro Ramírez
res_colonia_zip_sat_code_100330,4199,zip_sat_code_9850,Don Ramón
res_colonia_zip_sat_code_100331,4199,zip_sat_code_7520,La Casita
res_colonia_zip_sat_code_100332,4199,zip_sat_code_30662,La Mesa del Madroño
res_colonia_zip_sat_code_100333,4199,zip_sat_code_36788,Ex Haciendas Pablo
res_colonia_zip_sat_code_100334,4199,zip_sat_code_41051,El Fortín
res_colonia_zip_sat_code_100335,4199,zip_sat_code_54481,Tepacuas
res_colonia_zip_sat_code_100336,4199,zip_sat_code_62102,Bosques de La Sierra 2do Sector
res_colonia_zip_sat_code_100337,4199,zip_sat_code_66798,Pacífico
res_colonia_zip_sat_code_100338,4199,zip_sat_code_77227,Palmeras
res_colonia_zip_sat_code_100339,4199,zip_sat_code_79993,La Mesa del Álamo
res_colonia_zip_sat_code_100340,4199,zip_sat_code_92138,San Nicolás
res_colonia_zip_sat_code_100341,4200,zip_sat_code_12926,Pequeña Santo Niño
res_colonia_zip_sat_code_100342,4200,zip_sat_code_9850,Las Flores 3
res_colonia_zip_sat_code_100343,4200,zip_sat_code_7330,Baquiriachi
res_colonia_zip_sat_code_100344,4200,zip_sat_code_36788,El Pretorio
res_colonia_zip_sat_code_100345,4200,zip_sat_code_33032,Reforma
res_colonia_zip_sat_code_100346,4200,zip_sat_code_39933,El Rincón del Aserradero
res_colonia_zip_sat_code_100347,4200,zip_sat_code_52131,San Cristóbal Nexquipayac
res_colonia_zip_sat_code_100348,4200,zip_sat_code_54433,Valle Dorado
