id,code,zip_sat_code/id,name
res_colonia_zip_sat_code_50036,1370,zip_sat_code_116,Barrio de Santiago
res_colonia_zip_sat_code_50037,1370,zip_sat_code_2107,Gerónimo Meza Este
res_colonia_zip_sat_code_50038,1370,zip_sat_code_12541,El Cenzontle (El Chonte)
res_colonia_zip_sat_code_50039,1370,zip_sat_code_9448,Liberación
res_colonia_zip_sat_code_50040,1370,zip_sat_code_6897,Buenos Aires
res_colonia_zip_sat_code_50041,1370,zip_sat_code_31218,Puerto de Jaboncillos (jaboncillos)
res_colonia_zip_sat_code_50042,1370,zip_sat_code_34928,La Guadalupe
res_colonia_zip_sat_code_50043,1370,zip_sat_code_39143,Tianguis
res_colonia_zip_sat_code_50044,1370,zip_sat_code_41783,Lagunillas
res_colonia_zip_sat_code_50045,1370,zip_sat_code_47623,Rincón de los Aguilares
res_colonia_zip_sat_code_50046,1370,zip_sat_code_55517,La Ladera
res_colonia_zip_sat_code_50047,1370,zip_sat_code_58493,Tecomulco
res_colonia_zip_sat_code_50048,1370,zip_sat_code_59353,Arroyo Capomo
res_colonia_zip_sat_code_50049,1370,zip_sat_code_62433,Cosmópolis
res_colonia_zip_sat_code_50050,1370,zip_sat_code_64820,Santiago Chilixtlahuaca
res_colonia_zip_sat_code_50051,1370,zip_sat_code_69767,El Encanto
res_colonia_zip_sat_code_50052,1370,zip_sat_code_72569,Colonial
res_colonia_zip_sat_code_50053,1370,zip_sat_code_78379,San Juan Capistrano
res_colonia_zip_sat_code_50054,1370,zip_sat_code_73971,Fuentes Del Valle
res_colonia_zip_sat_code_50055,1370,zip_sat_code_81512,Tarachi
res_colonia_zip_sat_code_50056,1370,zip_sat_code_83214,Francisco I. Madero
res_colonia_zip_sat_code_50057,1370,zip_sat_code_86252,San Francisco Atexcatzinco 2da Manzana
res_colonia_zip_sat_code_50058,1370,zip_sat_code_88108,Naranjos Centro
res_colonia_zip_sat_code_50059,1370,zip_sat_code_93113,Yucalpeten
res_colonia_zip_sat_code_50060,1370,zip_sat_code_94483,La Verde
res_colonia_zip_sat_code_50061,1371,zip_sat_code_22220,Progresista
res_colonia_zip_sat_code_50062,1371,zip_sat_code_119,Cerrada del Valle
res_colonia_zip_sat_code_50063,1371,zip_sat_code_2107,Quinta Alta
res_colonia_zip_sat_code_50064,1371,zip_sat_code_12542,Norias del Caballo
res_colonia_zip_sat_code_50065,1371,zip_sat_code_9453,Tierra y Libertad
res_colonia_zip_sat_code_50066,1371,zip_sat_code_6898,Valverde
res_colonia_zip_sat_code_50067,1371,zip_sat_code_31218,San José de Bellavista
res_colonia_zip_sat_code_50068,1371,zip_sat_code_36261,Bosques de Rentería
res_colonia_zip_sat_code_50069,1371,zip_sat_code_39144,Cuatlimax
res_colonia_zip_sat_code_50070,1371,zip_sat_code_41784,Tierra Blanca
res_colonia_zip_sat_code_50071,1371,zip_sat_code_47626,San Pedro Hueyahualco
res_colonia_zip_sat_code_50072,1371,zip_sat_code_55517,Ojo de Agua
res_colonia_zip_sat_code_50073,1371,zip_sat_code_58494,Los Sauces
res_colonia_zip_sat_code_50074,1371,zip_sat_code_59367,Arroyo de Camarones
res_colonia_zip_sat_code_50075,1371,zip_sat_code_64819,Magdalena Tetaltepec
res_colonia_zip_sat_code_50076,1371,zip_sat_code_69769,San Isidro
res_colonia_zip_sat_code_50077,1371,zip_sat_code_72569,Residencial Tequisquiapan
res_colonia_zip_sat_code_50078,1371,zip_sat_code_78380,El Pueblito
res_colonia_zip_sat_code_50079,1371,zip_sat_code_74013,Lomas de San Isidro
res_colonia_zip_sat_code_50080,1371,zip_sat_code_81517,Rosario Tezopaco
res_colonia_zip_sat_code_50081,1371,zip_sat_code_86250,Actipac
res_colonia_zip_sat_code_50082,1371,zip_sat_code_93114,Muelle y Puerto de Altura
res_colonia_zip_sat_code_50083,1371,zip_sat_code_94483,Las Coloradas
res_colonia_zip_sat_code_50084,1372,zip_sat_code_139,Cerrada San Miguel
res_colonia_zip_sat_code_50085,1372,zip_sat_code_2107,Reynoso Parcela 162
res_colonia_zip_sat_code_50086,1372,zip_sat_code_12543,Santa Elena Uno (Santa Elena)
res_colonia_zip_sat_code_50087,1372,zip_sat_code_9452,Michoacán
res_colonia_zip_sat_code_50088,1372,zip_sat_code_6899,Las Conchas
res_colonia_zip_sat_code_50089,1372,zip_sat_code_36261,Popular Inca
res_colonia_zip_sat_code_50090,1372,zip_sat_code_34685,La Hontana
res_colonia_zip_sat_code_50091,1372,zip_sat_code_39144,Hueyapa
res_colonia_zip_sat_code_50092,1372,zip_sat_code_41785,Jocotepec Centro
res_colonia_zip_sat_code_50093,1372,zip_sat_code_47610,La Virgen
res_colonia_zip_sat_code_50094,1372,zip_sat_code_55514,Chaparaco
res_colonia_zip_sat_code_50095,1372,zip_sat_code_58143,Las Flores
res_colonia_zip_sat_code_50096,1372,zip_sat_code_59368,Arroyo de la Cueva
res_colonia_zip_sat_code_50097,1372,zip_sat_code_62433,Ébanos I
res_colonia_zip_sat_code_50098,1372,zip_sat_code_64820,San Miguel Papalutla
res_colonia_zip_sat_code_50099,1372,zip_sat_code_69773,Mexcalcuautla
res_colonia_zip_sat_code_50100,1372,zip_sat_code_72569,Villas del Puente Viejo
res_colonia_zip_sat_code_50101,1372,zip_sat_code_78380,Llano de Guadalupe
res_colonia_zip_sat_code_50102,1372,zip_sat_code_73996,Los Girasoles
res_colonia_zip_sat_code_50103,1372,zip_sat_code_86250,Cuatepec
res_colonia_zip_sat_code_50104,1372,zip_sat_code_88118,Kilómetro 22
res_colonia_zip_sat_code_50105,1372,zip_sat_code_93500,Punta Holchit
res_colonia_zip_sat_code_50106,1372,zip_sat_code_94484,Las Lajas
res_colonia_zip_sat_code_50107,1373,zip_sat_code_22230,La Regadera
res_colonia_zip_sat_code_50108,1373,zip_sat_code_125,Residencial Altaria
res_colonia_zip_sat_code_50109,1373,zip_sat_code_2115,Fortín de las Flores Oeste
res_colonia_zip_sat_code_50110,1373,zip_sat_code_12543,Santa Elena Dos (San Josecito)
res_colonia_zip_sat_code_50111,1373,zip_sat_code_9454,Tiltepec
res_colonia_zip_sat_code_50112,1373,zip_sat_code_6899,Vado de Piedra
res_colonia_zip_sat_code_50113,1373,zip_sat_code_36261,Popular La Luz
res_colonia_zip_sat_code_50114,1373,zip_sat_code_39144,Jalpa
res_colonia_zip_sat_code_50115,1373,zip_sat_code_47610,San José de Potrero
res_colonia_zip_sat_code_50116,1373,zip_sat_code_55521,La Estancia de Amezcua
res_colonia_zip_sat_code_50117,1373,zip_sat_code_58143,Unidad Deportiva
res_colonia_zip_sat_code_50118,1373,zip_sat_code_59356,Arroyo de Pericos
res_colonia_zip_sat_code_50119,1373,zip_sat_code_62433,Ébanos II
res_colonia_zip_sat_code_50120,1373,zip_sat_code_64819,Ahuehuetitlan de González
res_colonia_zip_sat_code_50121,1373,zip_sat_code_69778,San Juan Acateno
res_colonia_zip_sat_code_50122,1373,zip_sat_code_72570,Los Jades
res_colonia_zip_sat_code_50123,1373,zip_sat_code_78377,El Guanajuatito
res_colonia_zip_sat_code_50124,1373,zip_sat_code_73996,Los Portales
res_colonia_zip_sat_code_50125,1373,zip_sat_code_81530,Campo el Sáuz
res_colonia_zip_sat_code_50126,1373,zip_sat_code_83315,Fuentes Del Valle
res_colonia_zip_sat_code_50127,1373,zip_sat_code_88118,Nuevo Naranjos
res_colonia_zip_sat_code_50128,1373,zip_sat_code_93503,Xquinientos
res_colonia_zip_sat_code_50129,1373,zip_sat_code_94482,Nuevo Mundo
res_colonia_zip_sat_code_50130,1374,zip_sat_code_330,Contadero
res_colonia_zip_sat_code_50131,1374,zip_sat_code_2115,INFONAVIT La Mesa
res_colonia_zip_sat_code_50132,1374,zip_sat_code_12545,El Alicante
res_colonia_zip_sat_code_50133,1374,zip_sat_code_9455,Arriaga Centro
res_colonia_zip_sat_code_50134,1374,zip_sat_code_6900,El Mezquite
res_colonia_zip_sat_code_50135,1374,zip_sat_code_31220,22 de Febrero
res_colonia_zip_sat_code_50136,1374,zip_sat_code_36261,Portones de San Pedrito
res_colonia_zip_sat_code_50137,1374,zip_sat_code_33319,La Huerta
res_colonia_zip_sat_code_50138,1374,zip_sat_code_39144,Tenango
res_colonia_zip_sat_code_50139,1374,zip_sat_code_47610,Trojes
res_colonia_zip_sat_code_50140,1374,zip_sat_code_55527,El Llano
res_colonia_zip_sat_code_50141,1374,zip_sat_code_58145,Paraíso Montessori
res_colonia_zip_sat_code_50142,1374,zip_sat_code_59354,Arroyo de Santiago
res_colonia_zip_sat_code_50143,1374,zip_sat_code_62433,Los Encinos
res_colonia_zip_sat_code_50144,1374,zip_sat_code_64819,Yuxichi
res_colonia_zip_sat_code_50145,1374,zip_sat_code_69779,Ixticpan
res_colonia_zip_sat_code_50146,1374,zip_sat_code_72570,Manantiales del Prado
res_colonia_zip_sat_code_50147,1374,zip_sat_code_78381,La Barranca
res_colonia_zip_sat_code_50148,1374,zip_sat_code_73966,Parque Industrial CANACINTRA II
res_colonia_zip_sat_code_50149,1374,zip_sat_code_81532,La Estrella
res_colonia_zip_sat_code_50150,1374,zip_sat_code_83323,Guadalupe
res_colonia_zip_sat_code_50151,1374,zip_sat_code_86250,Villa Celeste
res_colonia_zip_sat_code_50152,1374,zip_sat_code_88128,Americana
res_colonia_zip_sat_code_50153,1374,zip_sat_code_93501,Yorim
res_colonia_zip_sat_code_50154,1374,zip_sat_code_94477,Palmira
res_colonia_zip_sat_code_50155,1375,zip_sat_code_22240,Constitución de 1917
res_colonia_zip_sat_code_50156,1375,zip_sat_code_330,La Joya
res_colonia_zip_sat_code_50157,1375,zip_sat_code_2115,La Ciénega Poniente
res_colonia_zip_sat_code_50158,1375,zip_sat_code_12546,La Fortuna
res_colonia_zip_sat_code_50159,1375,zip_sat_code_6900,El Paradero
res_colonia_zip_sat_code_50160,1375,zip_sat_code_31221,Martha
res_colonia_zip_sat_code_50161,1375,zip_sat_code_36261,Pueblo Nuevo
res_colonia_zip_sat_code_50162,1375,zip_sat_code_34682,La Iglesia
res_colonia_zip_sat_code_50163,1375,zip_sat_code_39145,Acatipa
res_colonia_zip_sat_code_50164,1375,zip_sat_code_41795,Zapotitan de Hidalgo
res_colonia_zip_sat_code_50165,1375,zip_sat_code_47609,4 Cruces
res_colonia_zip_sat_code_50166,1375,zip_sat_code_55528,Ario de Rayón
res_colonia_zip_sat_code_50167,1375,zip_sat_code_58145,Cerritos
res_colonia_zip_sat_code_50168,1375,zip_sat_code_59368,Arroyo del Capomo
res_colonia_zip_sat_code_50169,1375,zip_sat_code_62433,Valle de San Andres I
res_colonia_zip_sat_code_50170,1375,zip_sat_code_69780,Ahuateno
res_colonia_zip_sat_code_50171,1375,zip_sat_code_72570,Nautha
res_colonia_zip_sat_code_50172,1375,zip_sat_code_78382,El Soyate
res_colonia_zip_sat_code_50173,1375,zip_sat_code_74013,Prados Del Sol
res_colonia_zip_sat_code_50174,1375,zip_sat_code_81532,Cedros
res_colonia_zip_sat_code_50175,1375,zip_sat_code_86250,El Pedregal
res_colonia_zip_sat_code_50176,1375,zip_sat_code_88128,Tamaulipas
res_colonia_zip_sat_code_50177,1375,zip_sat_code_93503,San Juan del Río
res_colonia_zip_sat_code_50178,1375,zip_sat_code_94484,Pozo de Jarillas
res_colonia_zip_sat_code_50179,1376,zip_sat_code_22250,Colonial Iztapalapa
res_colonia_zip_sat_code_50180,1376,zip_sat_code_12548,El Oro [Estación]
res_colonia_zip_sat_code_50181,1376,zip_sat_code_9462,Nicolás Bravo
res_colonia_zip_sat_code_50182,1376,zip_sat_code_6900,Tierras Nuevas
res_colonia_zip_sat_code_50183,1376,zip_sat_code_31223,La Parrita
res_colonia_zip_sat_code_50184,1376,zip_sat_code_34087,La Joya
res_colonia_zip_sat_code_50185,1376,zip_sat_code_39145,Chalchocotipa
res_colonia_zip_sat_code_50186,1376,zip_sat_code_41796,Huejotitan
res_colonia_zip_sat_code_50187,1376,zip_sat_code_47636,Coquillo
res_colonia_zip_sat_code_50188,1376,zip_sat_code_55529,La Sauceda
res_colonia_zip_sat_code_50189,1376,zip_sat_code_58144,Lomas Verdes de Ahuatepec
res_colonia_zip_sat_code_50190,1376,zip_sat_code_59354,Arroyo del Fraile
res_colonia_zip_sat_code_50191,1376,zip_sat_code_62434,Moisés Sáenz
res_colonia_zip_sat_code_50192,1376,zip_sat_code_64816,Antonio de León FOVISSSTE
res_colonia_zip_sat_code_50193,1376,zip_sat_code_69780,Atoluca
res_colonia_zip_sat_code_50194,1376,zip_sat_code_72570,Vergel del Acueducto
res_colonia_zip_sat_code_50195,1376,zip_sat_code_78382,Tepozán
res_colonia_zip_sat_code_50196,1376,zip_sat_code_81534,Movas
res_colonia_zip_sat_code_50197,1376,zip_sat_code_82527,Independencia
res_colonia_zip_sat_code_50198,1376,zip_sat_code_86250,Villa de las Flores
res_colonia_zip_sat_code_50199,1376,zip_sat_code_88138,El Cafetal
res_colonia_zip_sat_code_50200,1376,zip_sat_code_93502,Jesús Nazareno
res_colonia_zip_sat_code_50201,1376,zip_sat_code_94504,San Antonio Del Volcán
res_colonia_zip_sat_code_50202,1377,zip_sat_code_22260,Jacarandas
res_colonia_zip_sat_code_50203,1377,zip_sat_code_131,Palma Real
res_colonia_zip_sat_code_50204,1377,zip_sat_code_2115,San Antonio Oeste
res_colonia_zip_sat_code_50205,1377,zip_sat_code_12551,La Jarita
res_colonia_zip_sat_code_50206,1377,zip_sat_code_6914,Aldama Centro
res_colonia_zip_sat_code_50207,1377,zip_sat_code_31226,Boruquillas
res_colonia_zip_sat_code_50208,1377,zip_sat_code_36261,San Miguel de Rentaría
res_colonia_zip_sat_code_50209,1377,zip_sat_code_33882,La Lagunilla
res_colonia_zip_sat_code_50210,1377,zip_sat_code_39145,San José
res_colonia_zip_sat_code_50211,1377,zip_sat_code_41797,El Molino
res_colonia_zip_sat_code_50212,1377,zip_sat_code_47636,Metlaltepec
res_colonia_zip_sat_code_50213,1377,zip_sat_code_55537,Atecucario de la Constitución
res_colonia_zip_sat_code_50214,1377,zip_sat_code_58125,La Herradura
res_colonia_zip_sat_code_50215,1377,zip_sat_code_59355,Arroyo del Guamúchil
res_colonia_zip_sat_code_50216,1377,zip_sat_code_62435,Los Altos
res_colonia_zip_sat_code_50217,1377,zip_sat_code_64816,Altavista Juárez
res_colonia_zip_sat_code_50218,1377,zip_sat_code_69780,San Sebastián
res_colonia_zip_sat_code_50219,1377,zip_sat_code_72570,Villas del Centenario
res_colonia_zip_sat_code_50220,1377,zip_sat_code_74010,Real Del Parque
res_colonia_zip_sat_code_50221,1377,zip_sat_code_81527,La Dura (La Concentración)
res_colonia_zip_sat_code_50222,1377,zip_sat_code_82527,Josefa Ortiz de Dominguez
res_colonia_zip_sat_code_50223,1377,zip_sat_code_83314,Hogares de Matamoros
res_colonia_zip_sat_code_50224,1377,zip_sat_code_86250,Vista de Sol
res_colonia_zip_sat_code_50225,1377,zip_sat_code_88138,Kilómetro 24
res_colonia_zip_sat_code_50226,1377,zip_sat_code_93625,Yunku
res_colonia_zip_sat_code_50227,1377,zip_sat_code_94500,San Blas de Copudas
res_colonia_zip_sat_code_50228,1378,zip_sat_code_22270,Santa Cruz Meyehualco
res_colonia_zip_sat_code_50229,1378,zip_sat_code_131,Palmas del Pedregal
res_colonia_zip_sat_code_50230,1378,zip_sat_code_2115,Vaim
res_colonia_zip_sat_code_50231,1378,zip_sat_code_12552,El Socorro
res_colonia_zip_sat_code_50232,1378,zip_sat_code_9466,Azteca
res_colonia_zip_sat_code_50233,1378,zip_sat_code_6906,La Mesa
res_colonia_zip_sat_code_50234,1378,zip_sat_code_31226,El Indio
res_colonia_zip_sat_code_50235,1378,zip_sat_code_36261,Villa de las Flores
res_colonia_zip_sat_code_50236,1378,zip_sat_code_32253,La Laja
res_colonia_zip_sat_code_50237,1378,zip_sat_code_39152,Santa Lucía
res_colonia_zip_sat_code_50238,1378,zip_sat_code_41800,Potrerillos
res_colonia_zip_sat_code_50239,1378,zip_sat_code_47639,Laguna Seca
res_colonia_zip_sat_code_50240,1378,zip_sat_code_55537,El Sauz de Abajo
res_colonia_zip_sat_code_50241,1378,zip_sat_code_58631,Tzitzicastla (Rancho las Flores)
res_colonia_zip_sat_code_50242,1378,zip_sat_code_59354,Arroyo Hondo
res_colonia_zip_sat_code_50243,1378,zip_sat_code_64816,Del Maestro 1a Sección
res_colonia_zip_sat_code_50244,1378,zip_sat_code_69780,Xoloateno
res_colonia_zip_sat_code_50245,1378,zip_sat_code_72571,Quinta Sección del Club de Golf
res_colonia_zip_sat_code_50246,1378,zip_sat_code_78386,El Organito
res_colonia_zip_sat_code_50247,1378,zip_sat_code_74015,Renato Vega Alvarado
res_colonia_zip_sat_code_50248,1378,zip_sat_code_81527,Río Chico (Real de Ostimuri)
res_colonia_zip_sat_code_50249,1378,zip_sat_code_82527,Florida
res_colonia_zip_sat_code_50250,1378,zip_sat_code_86250,América del Sur
res_colonia_zip_sat_code_50251,1378,zip_sat_code_88138,Las Flores
res_colonia_zip_sat_code_50252,1378,zip_sat_code_93624,San Antonio Sodzil
res_colonia_zip_sat_code_50253,1378,zip_sat_code_94497,San Cristóbal
res_colonia_zip_sat_code_50254,1379,zip_sat_code_330,Río Viejo
res_colonia_zip_sat_code_50255,1379,zip_sat_code_2116,Gas y Anexas
res_colonia_zip_sat_code_50256,1379,zip_sat_code_12554,Barranquitas
res_colonia_zip_sat_code_50257,1379,zip_sat_code_9460,Lázaro Cárdenas
res_colonia_zip_sat_code_50258,1379,zip_sat_code_6906,Los Leones
res_colonia_zip_sat_code_50259,1379,zip_sat_code_31226,El Rosario
res_colonia_zip_sat_code_50260,1379,zip_sat_code_36262,Las Rosas
res_colonia_zip_sat_code_50261,1379,zip_sat_code_33112,La Lama
res_colonia_zip_sat_code_50262,1379,zip_sat_code_39152,Temango
res_colonia_zip_sat_code_50263,1379,zip_sat_code_41801,Las Trojes
res_colonia_zip_sat_code_50264,1379,zip_sat_code_47640,San Nicolás del Cobre (San Nicolás)
res_colonia_zip_sat_code_50265,1379,zip_sat_code_58631,Yiganechxco
res_colonia_zip_sat_code_50266,1379,zip_sat_code_59363,Asención Lemus Valle
res_colonia_zip_sat_code_50267,1379,zip_sat_code_62441,Agua Fría
res_colonia_zip_sat_code_50268,1379,zip_sat_code_64816,El Calvario
res_colonia_zip_sat_code_50269,1379,zip_sat_code_69781,Ixtlahuaca
res_colonia_zip_sat_code_50270,1379,zip_sat_code_72617,Residencial Claustros del Río
res_colonia_zip_sat_code_50271,1379,zip_sat_code_78386,Labor del Río
res_colonia_zip_sat_code_50272,1379,zip_sat_code_74013,Rincón Del Parque
res_colonia_zip_sat_code_50273,1379,zip_sat_code_81527,Vado Cuate
res_colonia_zip_sat_code_50274,1379,zip_sat_code_82526,Los Gatos
res_colonia_zip_sat_code_50275,1379,zip_sat_code_83326,Independencia Sur
res_colonia_zip_sat_code_50276,1379,zip_sat_code_86250,Las Arboledas
res_colonia_zip_sat_code_50277,1379,zip_sat_code_88138,Rio Blanco
res_colonia_zip_sat_code_50278,1379,zip_sat_code_93589,San Pedro
res_colonia_zip_sat_code_50279,1379,zip_sat_code_94500,San Jose de los Llanos
res_colonia_zip_sat_code_50280,1380,zip_sat_code_22280,Guadalupe del Moral
res_colonia_zip_sat_code_50281,1380,zip_sat_code_117,Santa Fe
res_colonia_zip_sat_code_50282,1380,zip_sat_code_2116,La Joya Este
res_colonia_zip_sat_code_50283,1380,zip_sat_code_12555,La Cruz
res_colonia_zip_sat_code_50284,1380,zip_sat_code_9461,San Pablo
res_colonia_zip_sat_code_50285,1380,zip_sat_code_31226,La Cantera del Tigre
res_colonia_zip_sat_code_50286,1380,zip_sat_code_36262,Misión de La Luz
res_colonia_zip_sat_code_50287,1380,zip_sat_code_34857,La Loma
res_colonia_zip_sat_code_50288,1380,zip_sat_code_39146,Huitepec
res_colonia_zip_sat_code_50289,1380,zip_sat_code_41805,San Juan Cosalá
res_colonia_zip_sat_code_50290,1380,zip_sat_code_47630,El Huizache
res_colonia_zip_sat_code_50291,1380,zip_sat_code_55538,Romero de Torres
res_colonia_zip_sat_code_50292,1380,zip_sat_code_58632,El Chilar Tepeyehualco
res_colonia_zip_sat_code_50293,1380,zip_sat_code_59366,Aserradero
res_colonia_zip_sat_code_50294,1380,zip_sat_code_62451,Francisco Elizondo
res_colonia_zip_sat_code_50295,1380,zip_sat_code_64816,Las Huertas
res_colonia_zip_sat_code_50296,1380,zip_sat_code_69781,La Garita
res_colonia_zip_sat_code_50297,1380,zip_sat_code_78387,San José Alburquerque
res_colonia_zip_sat_code_50298,1380,zip_sat_code_74000,San Cipriano
res_colonia_zip_sat_code_50299,1380,zip_sat_code_81530,Cuba
res_colonia_zip_sat_code_50300,1380,zip_sat_code_82524,Obrera
res_colonia_zip_sat_code_50301,1380,zip_sat_code_86250,Los Sabinales
res_colonia_zip_sat_code_50302,1380,zip_sat_code_88148,Constitución
res_colonia_zip_sat_code_50303,1380,zip_sat_code_93589,Cenketok
res_colonia_zip_sat_code_50304,1380,zip_sat_code_94500,San Jose Del Vaquero
res_colonia_zip_sat_code_50305,1381,zip_sat_code_2116,Las Brisas Norte
res_colonia_zip_sat_code_50306,1381,zip_sat_code_12557,Salinas del Rey Norte (Salinas del Rey)
res_colonia_zip_sat_code_50307,1381,zip_sat_code_9463,20 de Noviembre
res_colonia_zip_sat_code_50308,1381,zip_sat_code_6934,Maclovio Herrera (Estación Falomir)
res_colonia_zip_sat_code_50309,1381,zip_sat_code_31227,El 70
res_colonia_zip_sat_code_50310,1381,zip_sat_code_33876,La Madera
res_colonia_zip_sat_code_50311,1381,zip_sat_code_39147,Santa María Catzotipan (Santa María Tepetzintla)
res_colonia_zip_sat_code_50312,1381,zip_sat_code_41810,Chantepec (El Chante)
res_colonia_zip_sat_code_50313,1381,zip_sat_code_47639,Capulatengo
res_colonia_zip_sat_code_50314,1381,zip_sat_code_55539,Romero de Guzmán
res_colonia_zip_sat_code_50315,1381,zip_sat_code_58632,El Olivar (Colonia Emiliano Zapata)
res_colonia_zip_sat_code_50316,1381,zip_sat_code_59355,Atonalisco
res_colonia_zip_sat_code_50317,1381,zip_sat_code_62451,Garcia Mireles
res_colonia_zip_sat_code_50318,1381,zip_sat_code_64816,Puerta Del Sol
res_colonia_zip_sat_code_50319,1381,zip_sat_code_69781,San Pedro Xoloco
res_colonia_zip_sat_code_50320,1381,zip_sat_code_72617,Villas de San Isidro
res_colonia_zip_sat_code_50321,1381,zip_sat_code_78390,Vallecito de La Cruz
res_colonia_zip_sat_code_50322,1381,zip_sat_code_74000,San Sebastián
res_colonia_zip_sat_code_50323,1381,zip_sat_code_81534,Nuri
res_colonia_zip_sat_code_50324,1381,zip_sat_code_82524,El Refugio
res_colonia_zip_sat_code_50325,1381,zip_sat_code_84224,Industrial
res_colonia_zip_sat_code_50326,1381,zip_sat_code_86250,Paseos de Tetla
res_colonia_zip_sat_code_50327,1381,zip_sat_code_88148,Progreso
res_colonia_zip_sat_code_50328,1381,zip_sat_code_93394,Punta Nichili
res_colonia_zip_sat_code_50329,1381,zip_sat_code_94502,San Juan de Carboneras
res_colonia_zip_sat_code_50330,1382,zip_sat_code_22290,Leyes de Reforma 1a Sección
res_colonia_zip_sat_code_50331,1382,zip_sat_code_908,Reserva San Cristóbal
res_colonia_zip_sat_code_50332,1382,zip_sat_code_2116,Los Olivos
res_colonia_zip_sat_code_50333,1382,zip_sat_code_12558,Nadadores Centro
res_colonia_zip_sat_code_50334,1382,zip_sat_code_9467,Emiliano Zapata
res_colonia_zip_sat_code_50335,1382,zip_sat_code_6936,El Pueblito
res_colonia_zip_sat_code_50336,1382,zip_sat_code_31227,Espíritu Santo
res_colonia_zip_sat_code_50337,1382,zip_sat_code_36263,Arboledas de San Pedro
res_colonia_zip_sat_code_50338,1382,zip_sat_code_33912,La Mártires
res_colonia_zip_sat_code_50339,1382,zip_sat_code_39148,Cuatatlán
res_colonia_zip_sat_code_50340,1382,zip_sat_code_41815,San Pedro Tesistán
res_colonia_zip_sat_code_50341,1382,zip_sat_code_47636,Filo los Amates
res_colonia_zip_sat_code_50342,1382,zip_sat_code_55540,Atacheo de Regalado
res_colonia_zip_sat_code_50343,1382,zip_sat_code_58633,Ahuazutlán
res_colonia_zip_sat_code_50344,1382,zip_sat_code_59353,Aurelio de la Cruz Serrano
res_colonia_zip_sat_code_50345,1382,zip_sat_code_62451,Las Américas
res_colonia_zip_sat_code_50346,1382,zip_sat_code_64816,San Antonio
res_colonia_zip_sat_code_50347,1382,zip_sat_code_72617,Vivero de Fresnos Condominio
res_colonia_zip_sat_code_50348,1382,zip_sat_code_78391,Cañada de Cacao
